Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1947-1948,1,1947-08-23,Arsenal,Sunderland,3,1,1.0
1947-1948,1,1947-08-23,Blackburn,Everton,2,3,0.0
1947-1948,1,1947-08-23,Bolton,Stoke City,0,1,0.0
1947-1948,1,1947-08-23,Middlesbrough,Manchester Utd,2,2,0.5
1947-1948,1,1947-08-23,Grimsby Town,Aston Villa,3,0,1.0
1947-1948,1,1947-08-23,Derby County,Huddersfield,0,0,0.5
1947-1948,1,1947-08-23,Portsmouth,Burnley,0,1,0.0
1947-1948,1,1947-08-23,Liverpool,Preston,3,1,1.0
1947-1948,1,1947-08-23,Charlton Ath,Sheffield Utd,4,0,1.0
1947-1948,1,1947-08-23,Manchester City,Wolves,4,3,1.0
1947-1948,1,1947-08-23,Blackpool,Chelsea,3,0,1.0
1947-1948,2,1947-08-25,Preston,Bolton,1,0,1.0
1947-1948,2,1947-08-25,Stoke City,Portsmouth,2,1,1.0
1947-1948,2,1947-08-25,Sheffield Utd,Middlesbrough,1,1,0.5
1947-1948,2,1947-08-26,Burnley,Derby County,0,2,0.0
1947-1948,2,1947-08-27,Wolves,Grimsby Town,8,1,1.0
1947-1948,2,1947-08-27,Sunderland,Aston Villa,0,0,0.5
1947-1948,2,1947-08-27,Everton,Manchester City,1,0,1.0
1947-1948,2,1947-08-27,Chelsea,Blackburn,1,0,1.0
1947-1948,2,1947-08-27,Huddersfield,Blackpool,2,0,1.0
1947-1948,2,1947-08-27,Charlton Ath,Arsenal,2,4,0.0
1947-1948,2,1947-08-27,Manchester Utd,Liverpool,2,0,1.0
1947-1948,3,1947-08-30,Sunderland,Grimsby Town,4,2,1.0
1947-1948,3,1947-08-30,Huddersfield,Portsmouth,0,2,0.0
1947-1948,3,1947-08-30,Stoke City,Liverpool,0,2,0.0
1947-1948,3,1947-08-30,Wolves,Blackburn,5,1,1.0
1947-1948,3,1947-08-30,Manchester Utd,Charlton Ath,6,2,1.0
1947-1948,3,1947-08-30,Aston Villa,Manchester City,1,1,0.5
1947-1948,3,1947-08-30,Burnley,Bolton,2,0,1.0
1947-1948,3,1947-08-30,Sheffield Utd,Arsenal,1,2,0.0
1947-1948,3,1947-08-30,Everton,Blackpool,1,2,0.0
1947-1948,3,1947-08-30,Chelsea,Derby County,1,0,1.0
1947-1948,3,1947-08-30,Preston,Middlesbrough,2,1,1.0
1947-1948,4,1947-09-01,Blackpool,Huddersfield,4,0,1.0
1947-1948,4,1947-09-01,Aston Villa,Sunderland,2,0,1.0
1947-1948,4,1947-09-01,Bolton,Preston,1,2,0.0
1947-1948,4,1947-09-03,Arsenal,Charlton Ath,6,0,1.0
1947-1948,4,1947-09-03,Portsmouth,Stoke City,3,0,1.0
1947-1948,4,1947-09-03,Manchester City,Everton,0,1,0.0
1947-1948,4,1947-09-03,Grimsby Town,Wolves,0,4,0.0
1947-1948,4,1947-09-03,Derby County,Burnley,1,1,0.5
1947-1948,4,1947-09-03,Liverpool,Manchester Utd,2,2,0.5
1947-1948,4,1947-09-03,Middlesbrough,Sheffield Utd,3,0,1.0
