Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1972-1973,1,1972-08-12,West Brom,West Ham,0,0,0.5
1972-1973,1,1972-08-12,Norwich City,Everton,1,1,0.5
1972-1973,1,1972-08-12,Liverpool,Manchester City,2,0,1.0
1972-1973,1,1972-08-12,Leicester City,Arsenal,0,1,0.0
1972-1973,1,1972-08-12,Southampton,Derby County,1,1,0.5
1972-1973,1,1972-08-12,Birmingham City,Sheffield Utd,1,2,0.0
1972-1973,1,1972-08-12,Chelsea,Leeds United,4,0,1.0
1972-1973,1,1972-08-12,Tottenham,Coventry City,2,1,1.0
1972-1973,1,1972-08-12,Newcastle Utd,Wolves,2,1,1.0
1972-1973,1,1972-08-12,Stoke City,Crystal Palace,2,0,1.0
1972-1973,1,1972-08-12,Manchester Utd,Ipswich Town,1,2,0.0
1972-1973,2,1972-08-14,West Ham,Coventry City,1,0,1.0
1972-1973,2,1972-08-15,Crystal Palace,Derby County,0,0,0.5
1972-1973,2,1972-08-15,Ipswich Town,Norwich City,1,2,0.0
1972-1973,2,1972-08-15,Arsenal,Wolves,5,2,1.0
1972-1973,2,1972-08-15,Southampton,Stoke City,1,0,1.0
1972-1973,2,1972-08-15,Birmingham City,Newcastle Utd,3,2,1.0
1972-1973,2,1972-08-15,Sheffield Utd,Leeds United,0,2,0.0
1972-1973,2,1972-08-15,Liverpool,Manchester Utd,2,0,1.0
1972-1973,2,1972-08-16,Manchester City,Everton,0,1,0.0
1972-1973,2,1972-08-16,Leicester City,Chelsea,1,1,0.5
1972-1973,2,1972-08-16,West Brom,Tottenham,0,1,0.0
1972-1973,3,1972-08-19,Manchester City,Norwich City,3,0,1.0
1972-1973,3,1972-08-19,Everton,Manchester Utd,2,0,1.0
1972-1973,3,1972-08-19,Coventry City,Southampton,1,1,0.5
1972-1973,3,1972-08-19,Sheffield Utd,Newcastle Utd,1,2,0.0
1972-1973,3,1972-08-19,Wolves,Tottenham,3,2,1.0
1972-1973,3,1972-08-19,Arsenal,Stoke City,2,0,1.0
1972-1973,3,1972-08-19,Leeds United,West Brom,2,0,1.0
1972-1973,3,1972-08-19,Ipswich Town,Birmingham City,2,0,1.0
1972-1973,3,1972-08-19,Derby County,Chelsea,1,2,0.0
1972-1973,3,1972-08-19,West Ham,Leicester City,5,2,1.0
1972-1973,3,1972-08-19,Crystal Palace,Liverpool,1,1,0.5
1972-1973,4,1972-08-22,Coventry City,Arsenal,1,1,0.5
1972-1973,4,1972-08-22,Wolves,West Ham,3,0,1.0
1972-1973,4,1972-08-22,Everton,Crystal Palace,1,1,0.5
1972-1973,4,1972-08-23,Norwich City,Southampton,0,0,0.5
1972-1973,4,1972-08-23,Chelsea,Liverpool,1,2,0.0
1972-1973,4,1972-08-23,Stoke City,Sheffield Utd,2,2,0.5
1972-1973,4,1972-08-23,Manchester Utd,Leicester City,1,1,0.5
1972-1973,4,1972-08-23,Newcastle Utd,West Brom,1,1,0.5
1972-1973,4,1972-08-23,Leeds United,Ipswich Town,3,3,0.5
1972-1973,4,1972-08-23,Tottenham,Birmingham City,2,0,1.0
1972-1973,4,1972-08-23,Derby County,Manchester City,1,0,1.0
1972-1973,5,1972-08-26,Manchester Utd,Arsenal,0,0,0.5
1972-1973,5,1972-08-26,Stoke City,Everton,1,1,0.5
