Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1971-1972,1,1971-08-14,Coventry City,Stoke City,1,1,0.5
1971-1972,1,1971-08-14,Wolves,Tottenham,2,2,0.5
1971-1972,1,1971-08-14,Manchester City,Leeds United,0,1,0.0
1971-1972,1,1971-08-14,Huddersfield,Leicester City,2,2,0.5
1971-1972,1,1971-08-14,Crystal Palace,Newcastle Utd,2,0,1.0
1971-1972,1,1971-08-14,West Ham,West Brom,0,1,0.0
1971-1972,1,1971-08-14,Arsenal,Chelsea,3,0,1.0
1971-1972,1,1971-08-14,Ipswich Town,Everton,0,0,0.5
1971-1972,1,1971-08-14,Derby County,Manchester Utd,2,2,0.5
1971-1972,1,1971-08-14,Sheffield Utd,Southampton,3,1,1.0
1971-1972,1,1971-08-14,Liverpool,Nott'ham Forest,3,1,1.0
1971-1972,2,1971-08-17,Southampton,Stoke City,3,1,1.0
1971-1972,2,1971-08-17,Sheffield Utd,Leeds United,3,0,1.0
1971-1972,2,1971-08-17,Huddersfield,Arsenal,0,1,0.0
1971-1972,2,1971-08-17,Ipswich Town,Coventry City,3,1,1.0
1971-1972,2,1971-08-17,Liverpool,Wolves,3,2,1.0
1971-1972,2,1971-08-18,Manchester City,Crystal Palace,4,0,1.0
1971-1972,2,1971-08-18,Leicester City,Nott'ham Forest,2,1,1.0
1971-1972,2,1971-08-18,Tottenham,Newcastle Utd,0,0,0.5
1971-1972,2,1971-08-18,Chelsea,Manchester Utd,2,3,0.0
1971-1972,2,1971-08-18,Derby County,West Ham,2,0,1.0
1971-1972,2,1971-08-18,West Brom,Everton,2,0,1.0
1971-1972,3,1971-08-20,Manchester Utd,Arsenal,3,1,1.0
1971-1972,3,1971-08-21,Everton,Sheffield Utd,0,1,0.0
1971-1972,3,1971-08-21,Nott'ham Forest,West Ham,1,0,1.0
1971-1972,3,1971-08-21,Chelsea,Manchester City,2,2,0.5
1971-1972,3,1971-08-21,West Brom,Coventry City,1,1,0.5
1971-1972,3,1971-08-21,Stoke City,Crystal Palace,3,1,1.0
1971-1972,3,1971-08-21,Tottenham,Huddersfield,4,1,1.0
1971-1972,3,1971-08-21,Southampton,Ipswich Town,0,0,0.5
1971-1972,3,1971-08-21,Leicester City,Derby County,0,2,0.0
1971-1972,3,1971-08-21,Leeds United,Wolves,0,0,0.5
1971-1972,3,1971-08-21,Newcastle Utd,Liverpool,3,2,1.0
1971-1972,4,1971-08-23,Manchester Utd,West Brom,3,1,1.0
1971-1972,4,1971-08-23,West Ham,Ipswich Town,0,0,0.5
1971-1972,4,1971-08-24,Wolves,Manchester City,2,1,1.0
1971-1972,4,1971-08-24,Everton,Chelsea,2,0,1.0
1971-1972,4,1971-08-24,Crystal Palace,Liverpool,0,1,0.0
1971-1972,4,1971-08-24,Coventry City,Derby County,2,2,0.5
1971-1972,4,1971-08-24,Arsenal,Sheffield Utd,0,1,0.0
1971-1972,4,1971-08-24,Nott'ham Forest,Southampton,2,3,0.0
