Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
1997-1998,Group stage,5,1997-11-27,Rosenborg,Real Madrid,no,es,2,0,1.0
1997-1998,Group stage,6,1997-12-10,Real Madrid,Porto,es,pt,4,0,1.0
1997-1998,Group stage,6,1997-12-10,Sporting CP,Lierse,pt,be,2,1,1.0
1997-1998,Group stage,6,1997-12-10,Leverkusen,Monaco,de,fr,2,2,0.5
1997-1998,Group stage,6,1997-12-10,Sparta Prague,Dortmund,cz,de,0,3,0.0
1997-1998,Group stage,6,1997-12-10,Newcastle Utd,Dynamo Kyiv,eng,ua,2,0,1.0
1997-1998,Group stage,6,1997-12-10,Galatasaray,Parma,tr,it,1,1,0.5
1997-1998,Group stage,6,1997-12-10,PSV,Barcelona,nl,es,2,2,0.5
1997-1998,Group stage,6,1997-12-10,Košice,Feyenoord,sk,nl,0,1,0.0
1997-1998,Group stage,6,1997-12-10,Bayern Munich,Göteborg,de,se,0,1,0.0
1997-1998,Group stage,6,1997-12-10,Paris S-G,Beşiktaş,fr,tr,2,1,1.0
1997-1998,Group stage,6,1997-12-10,Olympiacos,Rosenborg,gr,no,2,2,0.5
1997-1998,Group stage,6,1997-12-10,Juventus,Manchester Utd,it,eng,1,0,1.0
1997-1998,Quarter-finals,,1998-03-04,Bayern Munich,Dortmund,de,de,0,0,0.5
1997-1998,Quarter-finals,,1998-03-04,Leverkusen,Real Madrid,de,es,1,1,0.5
1997-1998,Quarter-finals,,1998-03-04,Juventus,Dynamo Kyiv,it,ua,1,1,0.5
1997-1998,Quarter-finals,,1998-03-04,Monaco,Manchester Utd,fr,eng,0,0,0.5
1997-1998,Quarter-finals,,1998-03-18,Dynamo Kyiv,Juventus,ua,it,1,4,0.0
1997-1998,Quarter-finals,,1998-03-18,Dortmund,Bayern Munich,de,de,1,0,1.0
1997-1998,Quarter-finals,,1998-03-18,Manchester Utd,Monaco,eng,fr,1,1,0.5
1997-1998,Quarter-finals,,1998-03-18,Real Madrid,Leverkusen,es,de,3,0,1.0
1997-1998,Semi-finals,,1998-04-01,Real Madrid,Dortmund,es,de,2,0,1.0
1997-1998,Semi-finals,,1998-04-01,Juventus,Monaco,it,fr,4,1,1.0
1997-1998,Semi-finals,,1998-04-15,Monaco,Juventus,fr,it,3,2,1.0
1997-1998,Semi-finals,,1998-04-15,Dortmund,Real Madrid,de,es,0,0,0.5
1997-1998,Final,,1998-05-20,Juventus,Real Madrid,it,es,0,1,0.0
